Argument,mā,nā,Key,Diff,DiffAbs,Count
tū,-0.0025252481709725455,0.015323177286751253,0.012797929115778707,-0.017848425457723797,0.017848425457723797,14.0
tūpuna,-0.001957369868300046,0.007918198787344097,0.005960828919044051,-0.009875568655644144,0.009875568655644144,10.0
tūranga,-0.001957369868300046,0.007918198787344097,0.005960828919044051,-0.009875568655644144,0.009875568655644144,10.0
tūruhi,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
u,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
utu,-0.0011673188598165457,0.0017708194034894058,0.0006035005436728601,-0.0029381382633059516,0.0029381382633059516,10.0
waenga,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
waenganui,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
wahine,-0.001957369868300046,0.007918198787344097,0.005960828919044051,-0.009875568655644144,0.009875568655644144,10.0
waho,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
wai,0.007703230455313995,-0.0019476297964214568,0.005755600658892538,0.009650860251735453,0.009650860251735453,10.0
wai-o-uru,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
waiata,0.0016562915263101765,-0.0011167064681638016,0.0005395850581463748,0.002772997994473978,0.002772997994473978,10.0
waiho,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
wairua,-0.0011673188598165457,0.0017708194034894058,0.0006035005436728601,-0.0029381382633059516,0.0029381382633059516,10.0
waka,-0.0012560915852862324,0.0016937665569298772,0.00043767497164364476,-0.0029498581422161096,0.0029498581422161096,14.0
wana,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
wawata,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
wehewehe,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
werawera,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whai,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakaaro,0.01119166798030643,-0.002263697149557731,0.0089279708307487,0.013455365129864161,0.013455365129864161,12.0
whakaata,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakahaere,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakahoki,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakakotahi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakamoemiti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakangaro,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakapau,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakapiri,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakapono,-0.001554453800440409,0.004716204023432516,0.003161750222992107,-0.006270657823872925,0.006270657823872925,8.0
whakarite,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakatika,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whakatū,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whakawhiti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whare,-0.003914739736600092,0.015836397574688195,0.011921657838088103,-0.01975113731128829,0.01975113731128829,20.0
whawhai,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
whenua,-0.006217815201761636,0.018864816093730065,0.012647000891968428,-0.0250826312954917,0.0250826312954917,32.0
whetū-kai-rangi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
whiu,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
wiki,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
wā,-0.0013132284378742413,0.001660136516717791,0.0003469080788435497,-0.002973364954592032,0.002973364954592032,18.0
wāhanga,0.001548539762495454,-0.001174565216453705,0.00037397454604174893,0.002723104978949159,0.002723104978949159,14.0
wāhi,-0.0011673188598165457,0.0017708194034894058,0.0006035005436728601,-0.0029381382633059516,0.0029381382633059516,10.0
wāhine,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
wānanga,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
wāriu,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
wēnei,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
wērā,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
wētahi,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
āhua,0.003820052973185451,-0.0019316698462141725,0.0018883831269712785,0.005751722819399624,0.005751722819399624,12.0
āhuaranga,-0.00197315099553582,0.0039910192940866155,0.0020178682985507955,-0.005964170289622435,0.005964170289622435,12.0
āhuatanga,0.008869391191367136,-0.005232438287824948,0.0036369529035421887,0.014101829479192085,0.014101829479192085,38.0
ākonga,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
ārahi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
āwhina,0.0019100264865927255,-0.0009658349231070863,0.0009441915634856393,0.002875861409699812,0.002875861409699812,6.0
ēnei,-3.1562254471547194e-05,3.191990041456756e-05,3.576459430203687e-07,-6.348215488611476e-05,6.348215488611476e-05,8.0
ēnā,0.004568674637906585,-0.0015401481073962712,0.0030285265305103138,0.006108822745302857,0.006108822745302857,8.0
ērā,-0.002269895850532833,0.011478085249861492,0.009208189399328659,-0.013747981100394324,0.013747981100394324,12.0
ētahi,0.003820052973185451,-0.0019316698462141725,0.0018883831269712785,0.005751722819399624,0.005751722819399624,12.0
ētehi,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
ōtepoti,-0.00098657549776791,0.0019955096470433077,0.0010089341492753978,-0.0029820851448112175,0.0029820851448112175,6.0
